tweets,date,city,user_location,id,link,texto_limpio,links,hashtags,mentions,emojis
Así se vivieron las cuatro horas que ocasionaron la tragedia de Tuluá. Los detalles acá 👉  https://t.co/bVhsIAH11d https://t.co/EyAH4K1giS,2021-05-27 00:38:18,Bogotá,Bogotá,1397713741723181065,https://twitter.com/i/web/stuatus/1397713741723181065,Así se vivieron las cuatro horas que ocasionaron la tragedia de Tuluá. Los detalles acá 👉   ,"['https://t.co/bVhsIAH11d', 'https://t.co/EyAH4K1giS']",[],[],['👉']
"#Opinión #ParoNacional  Paro nacional, negociación y cálculos políticos - https://t.co/QeXIpiSLSx",2021-05-27 00:35:02,Bogotá,"Bogotá, Colombia",1397712917848543239,https://twitter.com/i/web/stuatus/1397712917848543239,"   Paro nacional, negociación y cálculos políticos - ",['https://t.co/QeXIpiSLSx'],"['#Opinión', '#ParoNacional']",[],[]
"La justicia es para lo de ruana. Paro los grandes robos del presupuesto y rateros de cuello blanco total impunidad. Por falsificar incapacidad de un día, mujer fue condenada a prisión https://t.co/lNnnRKtos2",2021-05-27 00:31:53,Bogotá,bogota,1397712125079044102,https://twitter.com/i/web/stuatus/1397712125079044102,"La justicia es para lo de ruana. Paro los grandes robos del presupuesto y rateros de cuello blanco total impunidad. Por falsificar incapacidad de un día, mujer fue condenada a prisión ",['https://t.co/lNnnRKtos2'],[],[],[]
@rcnradio Resumen del paro en Colombia https://t.co/nMbCOszhPl,2021-05-27 00:30:21,Bogotá,Bogotá - colombia,1397711737378508801,https://twitter.com/i/web/stuatus/1397711737378508801, Resumen del paro en Colombia ,['https://t.co/nMbCOszhPl'],[],['@rcnradio'],[]
"#NoticiasCapital | Jessica Corredor, directora internacional de @Dejusticia, analizó la situación de derechos humanos en Colombia en el marco del Paro Nacional.
Hoy te escuchamos, dinos cuál es tu propuesta, participa con #MiPropuestaEs. https://t.co/Ilgqiqu1ff",2021-05-27 00:30:03,Bogotá,"Bogotá, Colombia",1397711661885267973,https://twitter.com/i/web/stuatus/1397711661885267973," | Jessica Corredor, directora internacional de  analizó la situación de derechos humanos en Colombia en el marco del Paro Nacional.
Hoy te escuchamos, dinos cuál es tu propuesta, participa con  ",['https://t.co/Ilgqiqu1ff'],"['#NoticiasCapital', '#MiPropuestaEs.']","['@Dejusticia,']",[]
"@AgraceOscar @sandraborda Cada departamento de la universidad decretó su situación en relación al paro... C Pol y  antropología, por ejemplo, están en paro, ingeniería en asamblea permanente. Los estudiantes consultaron entre sí y se vincularon de acuerdo a las posiciones evidenciadas.",2021-05-27 00:28:34,Bogotá,Bogotá,1397711290907480066,https://twitter.com/i/web/stuatus/1397711290907480066,"  Cada departamento de la universidad decretó su situación en relación al paro... C Pol y  antropología, por ejemplo, están en paro, ingeniería en asamblea permanente. Los estudiantes consultaron entre sí y se vincularon de acuerdo a las posiciones evidenciadas.",[],[],"['@AgraceOscar', '@sandraborda']",[]
@EnriquePenalosa Otro amigo de paracos hablando del paro,2021-05-27 00:27:36,Bogotá,Bogota - Colombia,1397711045980983301,https://twitter.com/i/web/stuatus/1397711045980983301, Otro amigo de paracos hablando del paro,[],[],['@EnriquePenalosa'],[]
@NoticiasRCN Ya está bueno. Donde están reuniéndose y haciendo propuestas para mejorar el país??  Los autodenominados líderes del paro son politiqueros oportunistas.,2021-05-27 00:25:02,Bogotá,Bogota,1397710403124314123,https://twitter.com/i/web/stuatus/1397710403124314123, Ya está bueno. Donde están reuniéndose y haciendo propuestas para mejorar el país??  Los autodenominados líderes del paro son politiqueros oportunistas.,[],[],['@NoticiasRCN'],[]
"#NoticiasCapital | Alejandro Callejas, director de Camacol Bogotá-Cundinamarca, hizo un llamado a las autoridades para que este sector pueda trabajar. Además de la pandemia y el paro, el exceso de trámites ha dificultado la ejecución de los proyectos. https://t.co/vrLNLugIxP",2021-05-27 00:24:51,Bogotá,"Bogotá, Colombia",1397710354386391048,https://twitter.com/i/web/stuatus/1397710354386391048," | Alejandro Callejas, director de Camacol Bogotá-Cundinamarca, hizo un llamado a las autoridades para que este sector pueda trabajar. Además de la pandemia y el paro, el exceso de trámites ha dificultado la ejecución de los proyectos. ",['https://t.co/vrLNLugIxP'],['#NoticiasCapital'],[],[]
"Se les acabo la guachafita,  Corte Suprema le pide a los promotores del Paro que asuman responsabilidad en actos de vandalismo. https://t.co/OMNbLgIp0w",2021-05-27 00:24:39,Bogotá,Bogota Colombia,1397710302653956105,https://twitter.com/i/web/stuatus/1397710302653956105,"Se les acabo la guachafita,  Corte Suprema le pide a los promotores del Paro que asuman responsabilidad en actos de vandalismo. ",['https://t.co/OMNbLgIp0w'],[],[],[]
Paro Nacional en Bogotá: día de marchas y disturbios en Usme. https://t.co/EIk89OgZyw https://t.co/0VuwQTYWW3,2021-05-27 00:23:37,Bogotá,"Bogotá, Colombia",1397710045333311494,https://twitter.com/i/web/stuatus/1397710045333311494,Paro Nacional en Bogotá: día de marchas y disturbios en Usme.  ,"['https://t.co/EIk89OgZyw', 'https://t.co/0VuwQTYWW3']",[],[],[]
"En @NoticiasCaracol , anuncia: Corte Suprema pide al gobierno solucionar paro....estoy como chifles..hace 15 días la Corte Suprema estaba de acuerdo con  el gobierno, como .....weones",2021-05-27 00:23:15,Bogotá,"Bogota, Colombia",1397709953297682434,https://twitter.com/i/web/stuatus/1397709953297682434,"En  , anuncia: Corte Suprema pide al gobierno solucionar paro....estoy como chifles..hace 15 días la Corte Suprema estaba de acuerdo con  el gobierno, como .....weones",[],[],['@NoticiasCaracol'],[]
Pero criticar los modos del paro lo convierte a uno en un facista acá... https://t.co/eEmHQTHjFX,2021-05-27 00:23:01,Bogotá,"Bogotá, Colombia",1397709894455865350,https://twitter.com/i/web/stuatus/1397709894455865350,Pero criticar los modos del paro lo convierte a uno en un facista acá... ,['https://t.co/eEmHQTHjFX'],[],[],[]
"@IvanDuque @Asocapitales Pido colocar las cartas económicas sobre la mesa, decir la verdad sobre la situación económica del país 

art. 350 y otros dan pautas para Contestar las Peticiones a los Lideres del Paro

Terminar negociaciones rápido, entre más se demoren más Violencia, destrucción y muerte",2021-05-27 00:19:33,Bogotá,Bogota Colombia,1397709021780623360,https://twitter.com/i/web/stuatus/1397709021780623360,"  Pido colocar las cartas económicas sobre la mesa, decir la verdad sobre la situación económica del país 

art. 350 y otros dan pautas para Contestar las Peticiones a los Lideres del Paro

Terminar negociaciones rápido, entre más se demoren más Violencia, destrucción y muerte",[],[],"['@IvanDuque', '@Asocapitales']",[]
"@ANIABELLO_R Es una gran pregunta que también me hago. Claramente una persona que no tiene que comer y que vive del día a día, no se puede dar el lujo de bloquear durante un mes una vía. Ese discurso que intentan romanticamente promover los auspiciadores del paro es una farsa.",2021-05-27 00:18:58,Bogotá,Bogotá,1397708874333970434,https://twitter.com/i/web/stuatus/1397708874333970434," Es una gran pregunta que también me hago. Claramente una persona que no tiene que comer y que vive del día a día, no se puede dar el lujo de bloquear durante un mes una vía. Ese discurso que intentan romanticamente promover los auspiciadores del paro es una farsa.",[],[],['@ANIABELLO_R'],[]
Tres directivos de la cooperativa Coopripaz fueron capturados el lunes en operativos simultáneos señalados de pertenecer a la disidencia de la Segunda Marquetalia y de obedecer órdenes de Iván Márquez en medio de las manifestaciones.👇https://t.co/mxDTJECUo0,2021-05-27 00:18:53,Bogotá,"Bogotá, Colombia",1397708853014376451,https://twitter.com/i/web/stuatus/1397708853014376451,Tres directivos de la cooperativa Coopripaz fueron capturados el lunes en operativos simultáneos señalados de pertenecer a la disidencia de la Segunda Marquetalia y de obedecer órdenes de Iván Márquez en medio de las manifestaciones.👇,['https://t.co/mxDTJECUo0'],[],[],['👇']
"@SLP_HERRERA_EJC @MauriciogomezFM @MayorDavid_EJC @Laurapinzonb @PaolaGuerreroI_ @BenedictoLozano @CRJoseBastidas @AndyPelinegra @jjUscategui @PaolaHolguin @GralJuvenalDiaz Dios lo bendiga y cuide de los desadaptados de este ""Paro Pacífico"" muchas gracias.",2021-05-27 00:17:42,Bogotá,Bogota,1397708556942594049,https://twitter.com/i/web/stuatus/1397708556942594049,"           Dios lo bendiga y cuide de los desadaptados de este ""Paro Pacífico"" muchas gracias.",[],[],"['@SLP_HERRERA_EJC', '@MauriciogomezFM', '@MayorDavid_EJC', '@Laurapinzonb', '@PaolaGuerreroI_', '@BenedictoLozano', '@CRJoseBastidas', '@AndyPelinegra', '@jjUscategui', '@PaolaHolguin', '@GralJuvenalDiaz']",[]
"No hablo del paro sino desde el inicio pandemia. Incluso desde antes. Y, aun así, mi hermana genera trabajo, lo que le da ciertas posibilidades y oportunidades a algunas personas. 
Lo digo porque es una empresa chiquita que salió adelante con muuucho trabajo, deudas y trasnoche.",2021-05-27 00:17:36,Bogotá,"Bogotá, Colombia",1397708528769449987,https://twitter.com/i/web/stuatus/1397708528769449987,"No hablo del paro sino desde el inicio pandemia. Incluso desde antes. Y, aun así, mi hermana genera trabajo, lo que le da ciertas posibilidades y oportunidades a algunas personas. 
Lo digo porque es una empresa chiquita que salió adelante con muuucho trabajo, deudas y trasnoche.",[],[],[],[]
@Sebasarcosz @comino_gomez En el marco del paro nacional o en general?,2021-05-27 00:16:51,Bogotá,Bogotá,1397708342278209539,https://twitter.com/i/web/stuatus/1397708342278209539,  En el marco del paro nacional o en general?,[],[],"['@Sebasarcosz', '@comino_gomez']",[]
"Buenas, unos compañeros desarrollaron una guía básica sobre activismo digital para estos tiempos del paro y lucha popular. Revísenla, hay mucha información útil: https://t.co/9AuC8cqOg1

 #MiActivismoPorColombia #ParoNacional26M #ParoNacional28M  #PetroBastaYa",2021-05-27 00:16:40,Bogotá,Bogotá - Colombia,1397708295268450305,https://twitter.com/i/web/stuatus/1397708295268450305,"Buenas, unos compañeros desarrollaron una guía básica sobre activismo digital para estos tiempos del paro y lucha popular. Revísenla, hay mucha información útil: 

     ",['https://t.co/9AuC8cqOg1'],"['#MiActivismoPorColombia', '#ParoNacional26M', '#ParoNacional28M', '#PetroBastaYa']",[],[]
"¡MILITARIZACIÓN DE COLOMBIA YA!

NO MAS TERRORISMO INCITADO POR PETRO Y EL COMITE DEL PARO.",2021-05-27 00:15:36,Bogotá,"BOGOTA, COLOMBIA",1397708028208685067,https://twitter.com/i/web/stuatus/1397708028208685067,"¡MILITARIZACIÓN DE COLOMBIA YA!

NO MAS TERRORISMO INCITADO POR PETRO Y EL COMITE DEL PARO.",[],[],[],[]
"#Biden respalda a #Duque pero Sindicatos de #EstadosUnidos #USA respaldan el #ParoNacionalIndefinido #ParoNacionalColombia 
@RepMcGovern @BernieSanders @nytimeses @guardian @Pontifex @ONUHumanRights @CIDH

https://t.co/b820WNojRG https://t.co/XKiRp8S3hd",2021-05-27 00:15:10,Bogotá,Bogotá,1397707919639068678,https://twitter.com/i/web/stuatus/1397707919639068678," respalda a  pero Sindicatos de   respaldan el   
      

 ","['https://t.co/b820WNojRG', 'https://t.co/XKiRp8S3hd']","['#Biden', '#Duque', '#EstadosUnidos', '#USA', '#ParoNacionalIndefinido', '#ParoNacionalColombia']","['@RepMcGovern', '@BernieSanders', '@nytimeses', '@guardian', '@Pontifex', '@ONUHumanRights', '@CIDH']",[]
Claro que marchar si sirve.. da resultados …. Que falta de conciencia de verdad extender un Paro sin argumentos sólidos https://t.co/GlMBX9jC6B,2021-05-27 00:14:53,Bogotá,Bogotá - Colombia,1397707845978759174,https://twitter.com/i/web/stuatus/1397707845978759174,Claro que marchar si sirve.. da resultados …. Que falta de conciencia de verdad extender un Paro sin argumentos sólidos ,['https://t.co/GlMBX9jC6B'],[],[],[]
"@minuto30com Así es.    Que respondan por las muertes de los niños y por las pérdidas del comercio.   Si ellos son responsables de lo que piden del gobierno para levantar el paro... pues que también respondan por el desorden, enfrentamiento, muerte, violencia y saqueó.",2021-05-27 00:12:25,Bogotá,"La Calera, Colombia",1397707224013750278,https://twitter.com/i/web/stuatus/1397707224013750278," Así es.    Que respondan por las muertes de los niños y por las pérdidas del comercio.   Si ellos son responsables de lo que piden del gobierno para levantar el paro... pues que también respondan por el desorden, enfrentamiento, muerte, violencia y saqueó.",[],[],['@minuto30com'],[]
"Los señores del comité del paro están siendo conniventes con un delito que es bloquear las carreteras y el libre desplazamiento de quienes no estamos en la protesta. En consecuencia, deben ser tratados como delincuentes y condenados por violar la ley. Ineptos irresponsables. https://t.co/czLvvscA3l",2021-05-27 00:12:01,Bogotá,Bogotá - Colombia ,1397707123862212609,https://twitter.com/i/web/stuatus/1397707123862212609,"Los señores del comité del paro están siendo conniventes con un delito que es bloquear las carreteras y el libre desplazamiento de quienes no estamos en la protesta. En consecuencia, deben ser tratados como delincuentes y condenados por violar la ley. Ineptos irresponsables. ",['https://t.co/czLvvscA3l'],[],[],[]
"#NoticiasCapital | El actor @JulianRoman exaltó el papel de los jóvenes durante el Paro Nacional. Señaló que hay que protegerlos frente a toda esta situación que vive el país.

En Capital amplificamos tu voz con el HT #MiProtestaEs https://t.co/Vx3Rp11RDO",2021-05-27 00:11:45,Bogotá,"Bogotá, Colombia",1397707057122381826,https://twitter.com/i/web/stuatus/1397707057122381826," | El actor  exaltó el papel de los jóvenes durante el Paro Nacional. Señaló que hay que protegerlos frente a toda esta situación que vive el país.

En Capital amplificamos tu voz con el HT  ",['https://t.co/Vx3Rp11RDO'],"['#NoticiasCapital', '#MiProtestaEs']",['@JulianRoman'],[]
"Me parece equivocado el mensaje, este deber ser para el Comité de paro y para el GOBIERNO a buscar soluciones mediante el dialogo.
No pueden culpar solo a un actor del paro. https://t.co/o1SnC6MNBZ",2021-05-27 00:09:53,Bogotá,Bogotá Colombia,1397706590317432835,https://twitter.com/i/web/stuatus/1397706590317432835,"Me parece equivocado el mensaje, este deber ser para el Comité de paro y para el GOBIERNO a buscar soluciones mediante el dialogo.
No pueden culpar solo a un actor del paro. ",['https://t.co/o1SnC6MNBZ'],[],[],[]
"¿Pero que pasa en Colombia por Dios Santo?

Los vándalos del paro iban a incendiar a todo Cajamarca, abrieron la llave de un camión cisterna para prenderle fuego al pueblo.

¿Que más toca esperar Duque? Todos esos HIJUEPUTAS a la cárcel, ¡ESTADO DE CONMOCIÓN INTERIOR YA!",2021-05-27 00:09:22,Bogotá,"BOGOTA, COLOMBIA",1397706458368724994,https://twitter.com/i/web/stuatus/1397706458368724994,"¿Pero que pasa en Colombia por Dios Santo?

Los vándalos del paro iban a incendiar a todo Cajamarca, abrieron la llave de un camión cisterna para prenderle fuego al pueblo.

¿Que más toca esperar Duque? Todos esos HIJUEPUTAS a la cárcel, ¡ESTADO DE CONMOCIÓN INTERIOR YA!",[],[],[],[]
"#NoticiasCapital | El actor @JulianRoman, junto a @Santialarconu y a @AdrianaLucia, han dispuesto su Instagram para conversar con los protagonistas del paro: los jóvenes y han descubierto gran parte de las causas de la manifestación social. https://t.co/XfIDlo6eCt",2021-05-27 00:08:50,Bogotá,"Bogotá, Colombia",1397706324788535300,https://twitter.com/i/web/stuatus/1397706324788535300, | El actor  junto a  y a  han dispuesto su Instagram para conversar con los protagonistas del paro: los jóvenes y han descubierto gran parte de las causas de la manifestación social. ,['https://t.co/XfIDlo6eCt'],['#NoticiasCapital'],"['@JulianRoman,', '@Santialarconu', '@AdrianaLucia,']",[]
